cid,stock,n,mean_iv,cv,span,mean_qty
17231,22191,7,60.5,0.91,366,1.3
17231,22467,7,101.2,0.59,609,3.3
17231,22533,5,133.5,0.85,536,1.6
17231,22535,9,70.4,1.25,568,4.3
17231,22536,8,80.6,0.6,568,3.2
17231,22556,6,113.2,1.25,568,2.2
17231,22557,6,113.2,1.02,568,2.7
17231,22563,6,106.0,1.16,532,2.5
17231,22564,5,112.0,0.64,450,2.4
17231,22766,6,59.4,0.29,299,3.0
17231,22907,5,87.0,0.45,349,4.4
17231,82582,13,57.4,0.67,695,1.9
17231,82600,6,75.0,0.36,376,1.7
17231,84406B,10,76.8,0.95,695,2.3
17231,84792,8,100.7,1.03,708,1.9
17231,84879,9,88.0,0.43,708,9.6
17231,84946,14,54.8,0.73,719,6.9
17231,85049C,7,103.8,0.38,626,2.0
17231,85049D,7,93.5,0.65,564,2.0
17231,85049G,5,102.2,0.63,410,2.4
17231,85123A,7,54.5,0.5,330,3.7
17231,85125,5,166.0,0.64,666,2.8
17231,85152,7,75.8,0.4,457,2.1
17231,90032,6,83.2,0.5,418,2.3
17231,90081A,5,179.2,0.27,719,1.8
17231,90082A,5,179.2,0.51,719,1.4
17231,90082B,6,123.8,0.38,621,1.7
17231,90162B,5,119.5,0.36,480,2.6
17231,90162C,6,69.4,0.6,349,2.3
17231,90162D,5,119.5,0.36,480,2.4
17231,90192,8,102.3,0.41,719,3.6
17235,22077,7,87.5,1.36,527,25.6
17235,85049D,5,37.5,0.87,151,11.2
17236,21754,8,89.4,0.81,629,4.4
17236,84879,7,66.2,0.86,400,32.1
17238,20674,8,72.4,0.69,510,4.1
17238,20675,9,65.2,0.8,526,5.1
17238,20676,9,65.2,0.8,526,4.4
17238,20677,8,74.7,0.96,526,5.1
17238,20682,6,64.2,0.33,324,2.0
17238,20712,8,87.6,1.09,616,2.4
17238,20726,10,60.6,0.74,549,2.1
17238,20727,5,100.5,0.44,404,2.4
17238,21238,10,64.3,0.71,582,3.9
17238,21239,8,74.6,0.63,526,5.1
17238,21240,9,72.2,0.51,582,4.3
17238,21242,9,65.4,0.74,526,3.7
17238,21243,6,104.8,0.45,526,3.8
17238,21244,7,78.2,0.48,471,4.0
17238,21245,9,63.2,0.73,510,3.7
17238,21481,5,98.8,1.49,396,3.2
17238,21500,6,101.4,0.64,510,25.0
17238,21559,7,84.7,0.77,510,1.9
17238,21561,6,80.4,0.49,404,1.8
17238,21928,5,110.0,0.74,441,2.6
17238,21930,5,131.5,0.64,528,1.8
17238,21931,15,45.6,0.7,644,2.7
17238,22086,8,104.7,1.41,736,4.5
17238,22138,6,120.6,1.1,605,2.3
17238,22326,5,61.0,0.96,247,1.6
17238,22352,7,84.3,0.52,510,1.7
17238,22382,8,62.6,0.79,441,2.0
17238,22384,10,54.8,0.52,497,2.6
17238,22385,5,122.8,0.95,493,2.6
17238,22386,7,49.7,0.87,302,2.3
17238,22411,13,45.3,0.97,549,3.1
17238,22431,7,82.5,1.1,497,2.0
17238,22449,6,111.6,1.13,559,2.5
17238,22450,5,139.5,0.91,559,2.0
17238,22502,10,41.3,0.81,376,2.3
17238,22505,8,92.0,0.65,554,2.6
17238,22518,6,73.0,1.13,366,2.2
17238,22519,5,91.2,1.11,366,2.4
17238,22551,7,69.8,0.91,421,3.1
17238,22554,7,69.8,0.91,421,3.3
17238,22561,5,135.2,1.32,543,6.0
17238,22636,5,118.5,0.43,476,1.4
17238,22746,5,93.2,0.89,375,3.2
17238,22748,5,93.2,0.89,375,3.4
17238,22750,6,73.0,0.85,368,2.5
17238,22940,5,99.8,1.41,401,3.6
17238,22988,5,61.8,0.69,248,3.4
17238,23084,6,41.0,1.14,208,4.8
17238,23199,6,36.0,0.98,182,3.7
17238,23201,5,50.2,0.88,203,3.6
17238,23202,5,39.5,0.35,159,2.8
17238,84859A,6,174.2,0.79,700,2.7
17238,84859C,6,174.2,0.79,700,2.3
17238,84997A,11,52.1,0.73,526,3.5
17238,84997B,11,57.8,0.63,582,3.5
17238,84997C,11,68.3,0.5,687,3.3
17238,84997D,12,62.1,0.66,687,3.4
17238,85099C,6,109.2,0.59,549,2.2
17238,85099F,7,28.0,0.51,170,2.9
17241,47590B,6,46.4,0.93,234,2.8
17242,84997C,5,143.8,0.55,576,14.4
17242,84997D,5,143.8,0.55,576,14.4
17243,17091A,6,49.8,0.71,251,7.0
17243,20692,5,42.0,0.69,169,4.8
17243,21034,30,23.1,1.02,684,1.5
17243,21379,5,99.0,1.49,398,8.4
17243,21481,6,29.4,0.53,148,2.3
17243,21484,6,29.4,0.5,148,1.8
17243,21485,21,30.6,1.52,621,3.2
17243,21486,10,35.6,0.82,323,2.1
17243,21488,6,71.0,1.46,358,1.7
17243,21497,5,156.5,0.97,627,25.0
17243,21754,6,79.4,0.72,399,2.8
17243,21755,12,43.6,0.8,485,3.7
17243,22111,12,37.1,1.71,375,5.0
17243,22112,32,23.3,1.28,736,8.1
17243,22114,13,59.2,1.64,716,6.2
17243,22158,9,51.2,1.98,415,15.0
17243,22314,6,71.0,0.92,356,8.0
17243,22423,14,39.2,1.32,515,3.1
17243,22427,6,66.8,1.1,336,1.5
17243,22461,6,34.8,0.37,177,1.2
17243,22469,5,126.2,0.91,508,7.6
17243,22470,10,51.4,1.13,466,5.0
17243,22633,5,97.2,1.08,391,16.6
17243,22835,14,33.4,1.84,441,3.7
17243,23355,5,22.2,0.77,91,8.6
17243,35001W,5,69.2,1.53,278,1.6
17243,37503,6,40.6,0.48,204,2.3
17243,48138,11,66.0,0.77,665,2.8
17243,48173C,13,54.8,0.68,662,1.3
17243,48187,7,114.8,1.11,691,1.7
17243,48194,8,91.4,0.81,643,1.5
17243,72800E,5,95.0,0.85,382,12.4
17243,72802B,5,62.8,0.61,252,6.0
17243,72802C,16,44.7,0.86,677,6.3
17243,82484,20,28.3,0.64,550,4.2
17243,82486,27,26.3,0.84,696,3.9
17243,82494L,26,28.1,0.69,715,8.3
17243,84029E,18,41.6,1.77,715,3.7
17243,84029G,26,30.2,1.44,736,9.1
17243,84508B,6,117.8,0.67,591,2.0
17243,84836,9,80.5,0.85,647,17.3
17243,85123A,21,34.9,0.84,705,6.5
17281,20914,5,59.0,0.24,238,53.0
17282,22620,5,104.0,0.4,418,28.2
17284,22900,5,43.5,0.45,175,8.0
17287,21294,6,96.4,0.63,484,11.0
17287,21586,5,91.8,1.23,368,6.0
17287,21590,5,83.5,0.7,335,6.2
17287,22294,8,58.7,0.84,413,14.0
17287,22295,6,82.2,0.91,413,5.7
17287,22423,8,79.6,0.79,560,2.8
17287,84406B,9,72.4,0.49,583,2.2
17287,84792,5,145.2,0.64,583,1.4
17287,84879,13,58.7,0.55,710,12.5
17287,84946,7,60.8,0.71,368,12.0
17288,21914,8,63.0,0.97,381,13.0
17288,22492,6,76.4,1.09,385,36.0
17289,85123A,5,151.0,0.63,606,5.0
17293,21034,13,60.2,0.73,727,3.2
17293,21326,5,103.5,0.65,415,57.6
17293,22113,6,139.2,0.86,698,7.8
17293,84879,9,84.1,0.95,677,25.8
17293,85049A,5,95.8,0.89,385,11.2
17306,22616,13,32.3,0.48,393,627.7
17306,22659,6,61.8,0.4,311,64.0
17306,22900,6,38.2,0.74,193,100.0
17306,22902,6,49.8,0.57,250,50.0
17306,22970,8,44.1,0.55,311,40.5
17306,22971,6,61.8,0.59,311,36.0
17306,22988,10,34.1,0.59,311,158.4
17306,23309,5,40.8,0.44,165,201.6
17307,21232,5,73.0,0.64,293,129.6
17307,22114,6,40.4,0.78,203,32.0
17315,21034,5,97.5,0.52,392,1.2
17315,21381,5,86.0,0.98,345,1.6
17315,21447,5,50.5,0.42,204,16.8
17315,21929,5,89.0,0.33,357,1.8
17315,22151,7,47.7,0.59,289,113.1
17315,22178,5,78.8,0.75,316,25.8
17315,22386,5,58.2,0.53,234,1.8
17315,22411,8,50.6,0.7,357,1.6
17315,22423,5,93.0,0.95,373,8.0
17315,22456,8,48.9,1.19,345,5.2
17315,22457,5,84.2,0.32,338,5.8
17315,22488,7,72.5,0.72,436,4.6
17315,22667,5,100.0,0.97,401,2.0
17315,22697,12,33.5,0.79,373,8.7
17315,22698,12,36.1,0.77,401,11.2
17315,22699,12,36.0,0.73,401,4.9
17315,22720,6,59.4,0.71,299,3.8
17315,22795,5,73.2,0.98,295,1.8
17315,23170,5,44.8,0.84,181,10.4
17315,23171,6,35.6,1.06,181,9.2
17315,23172,7,29.7,1.14,181,10.0
17315,23173,5,33.5,0.51,135,3.0
17315,23174,6,26.4,0.63,135,3.8
17315,23300,7,32.7,0.75,199,9.1
17315,23301,8,28.0,1.05,199,8.1
17315,47566,8,43.1,0.89,306,4.8
17315,71459,5,48.0,0.33,193,48.0
17315,84970S,5,60.0,0.39,242,16.4
17315,84978,7,48.2,0.8,293,24.9
17315,85059,6,79.8,0.88,401,2.8
17315,85099C,7,59.2,0.6,357,2.3
17315,85123A,5,63.0,0.37,254,3.4
17320,20685,5,112.0,0.41,450,2.4
17320,21326,5,101.2,0.31,407,31.2
17320,48173C,5,112.0,0.41,450,2.4
17320,84946,6,116.6,0.36,586,20.0
17323,20719,5,140.2,0.28,562,9.0
17323,20724,6,135.6,0.57,679,8.0
17323,21121,7,105.8,0.42,637,3.0
17323,21122,5,132.5,0.54,532,2.8
17323,21124,6,127.0,0.32,637,3.0
17323,21212,6,135.4,0.36,679,4.8
17323,21430,6,84.2,0.37,422,2.2
17323,21833,5,158.8,0.42,637,10.6
17323,21977,6,135.4,0.36,679,3.8
17323,22355,5,96.5,0.15,387,9.2
17323,22356,6,135.4,0.46,679,9.3
17323,85049D,5,143.0,0.26,574,2.2
17323,85049F,5,143.0,0.26,574,2.4
17323,85049G,5,129.8,0.4,520,2.4
17338,15036,5,105.0,0.99,421,15.0
17338,15056BL,7,75.0,1.22,453,2.6
17338,18098C,5,60.8,0.67,244,3.2
17338,20679,6,90.2,0.47,453,2.2
17338,20682,5,113.0,1.03,453,2.6
17338,20754,6,89.6,0.53,450,2.8
17338,20914,14,41.7,0.53,547,3.6
17338,21154,5,136.2,1.1,547,3.2
17338,21156,5,81.8,0.7,328,3.2
17338,21159,6,85.2,0.58,428,2.7
17338,21162,5,129.5,0.4,518,2.6
17338,21165,7,52.0,0.41,314,7.6
17338,21524,6,46.6,0.28,235,2.0
17338,21706,5,76.5,1.04,307,2.0
17338,21707,5,76.5,1.04,307,2.4
17338,21843,10,57.3,0.43,518,2.5
17338,21916,6,109.0,1.16,547,7.2
17338,22111,7,67.0,1.38,404,4.1
17338,22113,6,85.4,1.35,428,5.5
17338,22139,9,53.0,0.69,428,3.0
17338,22212,6,103.4,1.07,518,4.0
17338,22219,7,71.0,0.31,428,5.0
17338,22271,6,89.6,0.85,450,2.5
17338,22272,5,89.5,0.61,359,4.2
17338,22348,5,129.0,0.59,518,4.2
17338,22378,5,42.0,0.21,169,3.0
17338,22431,6,89.6,0.74,450,5.7
17338,22436,5,122.0,0.5,488,9.8
17338,22440,7,69.8,0.52,421,10.9
17338,22501,5,112.0,0.84,450,2.4
17338,22558,5,81.8,0.95,328,4.0
17338,22559,5,112.2,0.7,450,6.6
17338,22629,9,56.1,0.68,453,2.9
17338,22630,11,45.0,0.62,453,3.2
17338,22637,8,59.9,0.94,421,4.8
17338,22659,10,41.6,0.56,376,3.3
17338,22667,9,60.6,0.76,488,3.6
17338,22745,7,66.8,0.87,404,3.0
17338,22746,7,46.2,0.6,279,3.1
17338,22747,7,67.0,0.47,404,2.9
17338,22748,9,50.1,0.61,404,3.1
17338,22749,6,65.8,0.41,331,1.8
17338,22750,8,60.7,0.87,428,3.2
17338,22766,6,62.4,0.33,314,4.7
17338,22837,5,22.2,0.3,90,4.2
17338,22970,5,54.2,0.47,218,6.8
17338,47591D,9,44.4,0.34,359,3.3
17338,72008,5,42.0,0.7,170,7.6
17338,72349B,6,97.4,0.75,488,4.5
17338,72351A,6,97.4,0.74,488,3.7
17338,72802C,6,71.0,0.92,356,4.7
17338,72807C,10,44.7,0.66,404,5.3
17338,79067,10,30.3,0.54,277,4.2
17338,82482,6,54.4,0.42,273,7.7
17338,82494L,5,68.0,0.28,273,5.6
17338,84029G,6,75.0,1.33,376,4.0
17338,84030E,5,106.8,1.12,428,3.8
17338,84406B,7,69.7,0.74,421,4.1
17338,85014A,6,90.2,1.02,453,2.2
17338,85123A,17,38.4,0.54,621,9.0
17340,20886,5,112.2,0.71,451,14.0
17340,21166,6,116.2,0.58,582,19.0
17340,21169,5,117.2,0.57,470,16.8
17340,21175,7,105.2,0.6,633,16.3
17340,21181,5,145.2,0.56,582,19.2
17340,21326,8,90.0,0.48,633,40.5
17340,21519,7,67.2,0.67,405,22.3
17340,21754,5,135.0,1.02,542,5.2
17340,21870,9,47.6,0.58,385,16.7
17340,21874,13,49.3,0.47,598,13.8
17340,21908,5,149.0,0.44,598,12.0
17340,21918,8,77.9,0.77,547,16.8
17340,22112,5,101.0,1.28,405,9.0
17340,22178,10,70.0,0.79,633,24.0
17340,22413,7,78.2,0.37,470,12.9
17340,22423,7,99.2,0.86,598,6.4
17340,22467,8,77.0,0.49,542,21.8
17340,22726,5,83.5,0.86,336,10.2
17340,22727,7,55.7,0.54,336,7.4
17340,22728,6,64.4,0.39,324,6.0
17340,22730,5,71.0,0.79,285,7.0
17340,47566,5,126.2,0.94,507,12.4
17340,82482,11,53.7,0.66,542,15.1
17340,82483,8,89.9,0.75,633,12.2
17340,82484,10,59.8,0.44,542,13.2
17340,82486,10,69.9,0.51,633,11.2
17340,82494L,7,104.8,0.64,633,18.0
17340,82600,7,85.0,0.52,511,27.4
17340,84755,5,112.0,1.12,451,30.4
17340,84946,11,62.8,0.42,633,25.6
17340,84947,10,69.9,0.34,633,28.2
17340,84949,13,52.3,0.62,633,33.2
17340,85150,5,74.0,0.38,297,20.4
17343,84949,5,94.8,0.6,380,14.4
17346,20717,6,117.0,0.83,586,6.7
17346,20718,6,118.8,0.63,597,6.0
17346,20723,6,42.6,0.74,214,12.8
17346,20724,12,53.8,1.12,597,7.7
17346,20725,5,132.0,1.05,529,2.4
17346,20727,5,121.5,0.73,487,3.2
17346,21212,6,116.8,1.07,586,1.0
17346,21326,7,55.3,0.41,334,15.9
17346,21592,7,61.2,0.97,369,2.1
17346,21928,5,149.0,0.55,597,6.0
17346,21929,6,109.6,0.76,550,9.7
17346,21930,5,95.0,0.82,381,4.4
17346,22111,5,99.8,1.48,400,2.0
17346,22411,10,65.0,0.98,588,4.2
17346,22629,7,76.2,0.95,461,1.3
17346,22659,5,70.8,0.97,286,2.2
17346,22661,5,90.0,0.62,361,6.6
17346,22663,5,112.8,0.61,453,3.4
17346,23065,5,46.5,0.53,187,1.2
17346,23084,5,47.8,0.79,193,7.0
17346,23202,6,38.4,1.18,193,4.0
17346,23206,5,33.2,0.77,134,1.8
17346,23208,5,58.0,0.86,234,1.2
17346,84879,8,83.6,1.05,586,15.1
17346,84991,5,50.5,0.67,204,1.8
17346,85099B,15,45.5,1.2,597,6.5
17346,85099C,11,57.4,1.21,578,6.2
17346,85099F,8,84.7,1.04,597,6.5
17346,85123A,9,49.0,0.78,395,2.2
17348,84692,6,120.2,1.09,603,3.3
17351,21955,6,138.0,0.64,693,8.2
17351,48138,8,92.6,0.49,651,11.6
17362,22301,5,101.8,0.64,409,3.0
17362,85123A,5,97.8,0.7,392,2.2
17362,85173,5,115.5,0.93,463,1.4
17364,18098C,6,79.8,0.77,401,3.8
17364,21058,5,67.2,0.58,271,8.4
17364,21217,6,68.0,0.52,342,1.3
17364,21326,12,63.5,0.79,702,14.0
17364,21508,5,103.2,0.36,414,14.4
17364,21624,6,138.8,0.84,695,2.2
17364,22149,5,73.5,1.19,294,4.8
17364,22169,6,78.0,0.28,392,1.7
17364,22170,8,81.9,0.74,575,4.6
17364,22423,7,83.0,0.67,501,1.7
17364,22444,6,36.8,0.78,187,24.0
17364,22501,6,84.0,0.82,422,2.7
17364,22570,5,105.5,0.3,422,3.6
17364,22693,5,75.0,0.31,302,24.0
17364,22697,5,75.0,0.5,302,2.6
17364,22699,5,75.2,0.87,302,2.2
17364,22746,6,74.2,0.45,373,2.8
17364,22747,6,57.0,0.66,287,3.5
17364,22748,6,74.2,0.45,373,3.0
17364,47566,9,89.5,0.75,717,7.6
17364,48194,6,78.4,0.59,394,1.5
17364,72802C,5,103.0,0.34,414,6.0
17364,84077,5,180.8,0.17,724,57.6
17364,84559A,5,118.2,0.91,475,33.6
17364,84946,9,82.1,0.56,659,16.7
17364,84947,7,121.5,0.93,731,14.6
17365,15036,6,92.2,0.44,464,18.0
17365,16161U,6,72.6,0.41,365,33.3
17365,20728,5,118.8,0.39,476,8.4
17365,20967,5,85.2,0.17,344,4.0
17365,20969,8,94.3,0.7,664,3.9
17365,20970,6,112.8,0.71,566,3.8
17365,20992,6,100.8,0.6,506,7.5
17365,21122,5,157.0,0.61,630,6.0
17365,21328,5,115.5,0.46,464,6.8
17365,21448,5,126.0,0.61,506,2.6
17365,21829,5,156.2,0.47,626,50.4
17365,21918,6,81.0,0.14,408,13.0
17365,22029,5,156.0,0.76,626,19.2
17365,22037,7,97.7,0.57,589,15.4
17365,22045,8,88.9,0.58,626,40.6
17365,22090,5,147.5,0.35,592,6.6
17365,22333,8,67.6,0.29,476,10.8
17365,22445,5,106.2,0.17,427,7.4
17365,22563,7,87.5,0.74,528,6.9
17365,22713,5,85.8,0.3,345,12.0
17365,22743,5,91.0,0.66,365,4.6
17365,23126,5,59.8,0.38,241,2.8
17365,85049C,5,115.8,0.55,464,7.2
17365,85214,5,126.0,0.61,506,1.0
17372,21121,6,103.0,0.27,518,3.2
17372,21122,8,77.6,0.41,547,2.5
17372,21124,8,77.6,0.41,547,2.6
17372,21232,5,137.8,0.82,552,5.6
17372,22111,5,164.5,0.87,659,2.4
17372,22348,5,137.8,0.74,552,4.0
17372,72351A,6,127.0,1.17,637,2.2
17372,72351B,7,105.7,1.18,637,1.9
17372,84580,8,70.0,0.44,493,3.1
17372,84997B,7,92.0,0.67,555,3.4
17372,84997C,7,113.0,0.93,680,2.9
17372,84997D,6,110.6,0.61,555,4.7
17372,85040A,9,86.2,0.79,695,2.1
17372,85040B,8,69.7,0.8,492,2.1
17372,85123A,7,69.5,0.77,418,9.6
17373,22665,5,100.0,0.55,402,7.4
17377,20979,5,130.8,0.95,525,6.4
17377,21034,16,43.6,1.18,662,1.3
17377,21035,15,25.6,1.23,363,3.8
17377,21077,5,63.2,0.55,255,1.6
17377,21080,7,136.2,1.07,683,2.0
17377,21212,8,136.0,1.15,683,3.2
17377,21429,5,21.8,0.75,89,1.8
17377,21485,24,33.5,2.03,711,5.9
17377,21491,6,83.2,1.61,334,4.2
17377,21506,9,74.6,0.58,600,13.3
17377,21507,6,100.4,0.38,505,12.0
17377,21509,5,115.5,0.66,463,12.0
17377,21519,11,60.7,0.54,611,12.0
17377,21527,6,35.6,0.79,181,1.2
17377,21559,20,31.5,1.76,608,2.6
17377,21590,21,16.5,1.02,340,6.9
17377,21593,10,17.7,1.1,164,7.4
17377,21609,5,19.8,0.69,80,2.0
17377,21621,32,23.9,1.35,706,4.9
17377,21622,38,21.1,2.13,713,9.9
17377,21733,19,31.9,2.0,585,3.1
17377,21754,26,23.7,1.27,579,3.4
17377,21755,27,20.5,1.19,548,3.0
17377,21756,6,49.6,1.15,250,1.7
17377,21877,12,34.7,0.81,350,5.6
17377,21925,6,38.4,0.56,195,1.7
17377,21926,6,28.2,0.31,143,2.0
17377,21927,5,48.0,0.38,195,1.8
17377,21928,9,58.9,0.92,475,3.6
17377,21929,9,59.0,0.9,475,3.8
17377,21977,9,84.8,1.48,683,3.3
17377,22023,12,62.1,0.82,689,12.0
17377,22024,8,98.1,0.68,689,13.5
17377,22028,9,85.6,0.92,689,12.0
17377,22030,8,86.9,0.68,611,13.5
17377,22077,8,74.0,1.61,521,3.8
17377,22080,9,97.3,1.08,683,3.9
17377,22111,27,28.0,2.07,711,6.2
17377,22122,13,21.2,1.38,237,4.0
17377,22125,5,18.5,0.89,74,2.6
17377,22131,8,30.3,1.45,186,1.8
17377,22352,18,35.6,1.69,615,2.0
17377,22386,7,71.2,1.4,430,3.4
17377,22449,15,38.1,1.31,541,3.2
17377,22450,12,21.8,1.07,244,2.9
17377,22451,18,21.6,1.42,375,3.3
17377,22454,5,69.8,1.22,280,2.6
17377,22497,5,15.8,0.54,64,1.6
17377,22616,7,39.3,0.85,238,13.7
17377,22630,19,25.8,1.82,474,2.3
17377,22632,11,38.2,2.44,386,6.5
17377,22633,6,77.0,1.63,387,2.0
17377,22659,17,25.1,1.14,409,2.5
17377,22712,8,72.0,0.56,508,13.5
17377,22713,6,85.4,0.63,429,14.0
17377,22804,6,62.8,0.92,316,3.0
17377,22865,12,38.0,2.22,423,6.3
17377,22866,13,34.7,2.48,423,5.3
17377,22895,7,22.3,1.02,137,5.0
17377,22900,16,21.7,1.11,332,10.9
17377,22983,5,81.0,0.62,325,14.4
17377,23298,8,20.7,1.12,147,3.9
17377,23355,5,6.5,0.7,27,4.0
17377,23356,7,10.3,1.09,64,2.1
17377,46000M,14,22.8,0.78,302,9.4
17377,46000S,7,106.5,1.23,641,5.0
17377,47556B,32,11.2,0.85,350,4.8
17377,47559B,5,64.0,1.43,257,3.2
17377,47566,30,23.6,1.72,650,4.2
17377,47566B,13,49.1,1.59,594,3.6
17377,47590B,10,64.8,1.43,586,1.9
17377,82482,18,38.0,1.24,654,3.8
17377,82494L,18,44.1,1.06,713,4.3
17377,84029E,9,79.6,1.46,641,2.6
17377,84279B,5,83.8,1.25,337,1.0
17377,84279P,11,47.6,0.67,481,1.3
17377,84520B,8,40.9,0.67,289,2.6
17377,84535B,7,112.0,0.94,675,6.4
17377,84773,7,42.5,0.83,257,2.1
17377,84991,6,136.2,0.76,683,3.3
17377,84992,11,75.3,1.17,683,4.5
17377,85049B,5,19.5,0.55,80,2.0
17377,85049C,5,24.5,0.57,99,2.0
17377,85049D,5,109.0,1.32,438,2.2
17377,85049E,7,104.8,1.14,631,2.3
17377,85099B,9,60.8,1.71,489,3.1
17377,85099F,5,121.8,0.9,489,3.2
17377,85123A,40,16.2,1.12,632,4.9
17377,85184C,6,127.4,1.31,640,1.0
17377,85232B,23,16.9,1.01,350,2.4
17381,21703,9,48.2,0.82,392,240.9
17381,21790,10,59.4,0.74,539,227.6
17381,21791,7,74.3,0.8,449,243.4
17381,21889,7,86.8,0.64,524,202.9
17381,22555,8,63.6,0.36,449,175.2
17381,22560,6,84.4,0.25,424,81.0
17381,22563,8,61.7,0.41,436,233.0
17381,22564,6,83.6,0.7,420,200.0
17381,22616,10,57.7,0.51,524,762.4
17381,22619,5,85.5,0.48,344,45.0
17381,22659,10,46.4,0.92,421,262.6
17381,84077,6,67.4,0.58,339,688.0
17388,84947,8,92.6,0.6,651,209.2
17389,20749,5,18.2,0.79,73,42.0
17389,21466,11,58.3,1.04,587,10.5
17389,21586,11,37.4,1.21,378,71.1
17389,21588,9,53.6,0.78,431,132.7
17389,21617,12,42.4,0.63,470,8.1
17389,21623,14,35.6,0.64,431,37.7
17389,21653,7,32.8,0.95,201,15.4
17389,21658,9,54.8,0.76,441,7.7
17389,21735,8,38.0,0.93,191,33.9
17389,21916,7,71.2,1.04,359,212.6
17389,22138,8,61.4,0.78,431,30.8
17389,22151,9,30.9,0.7,250,88.4
17389,22152,8,35.3,0.54,250,75.5
17389,22171,11,47.6,0.88,481,18.6
17389,22200,8,99.0,0.75,696,38.2
17389,22202,10,27.6,0.61,251,29.7
17389,22207,9,61.3,0.92,431,58.0
17389,22224,15,41.4,0.96,587,21.3
17389,22311,10,53.6,1.23,431,98.6
17389,22379,12,58.3,0.79,587,30.8
17389,22381,9,30.9,0.48,250,23.1
17389,22605,11,55.6,0.83,561,11.3
17389,22606,6,22.8,0.53,116,8.0
17389,22607,11,47.6,0.91,479,21.8
17389,22617,6,14.4,0.87,73,21.3
17389,22666,8,33.3,0.46,234,138.0
17389,22760,7,23.2,0.74,142,17.1
17389,22766,7,37.0,0.76,223,10.0
17389,22767,8,33.3,0.53,234,6.0
17389,22768,8,33.4,0.69,237,10.0
17389,22795,5,41.2,0.94,166,9.2
17389,22960,7,39.0,0.57,234,32.6
17389,84029E,6,80.8,1.37,405,54.0
17389,84029G,7,117.3,1.11,706,67.7
17389,84970L,16,44.7,0.69,587,34.9
17389,84970S,16,38.7,0.83,587,32.8
17389,85066,19,23.4,0.64,431,28.9
17389,85099B,11,72.9,1.24,732,80.0
17389,85126,6,45.0,0.72,227,6.3
17389,85169A,5,56.0,1.14,225,22.8
17389,85170A,7,41.5,0.76,251,45.6
17396,22727,5,93.0,1.32,374,54.0
17396,22730,5,93.0,1.32,374,36.8
17400,20828,5,148.5,0.53,595,3.6
17400,20829,5,148.5,0.62,595,4.8
17400,21523,5,148.5,0.71,595,2.6
17402,21790,7,115.0,0.68,692,18.9
17402,21791,9,86.0,0.53,692,9.6
17402,22619,15,38.4,0.54,545,48.9
17402,22622,7,74.0,0.58,448,5.7
17402,22635,7,72.3,0.65,437,4.7
17402,22636,6,86.8,0.81,437,4.7
17404,21210,6,121.0,0.73,607,256.0
17404,21212,8,90.3,0.61,635,330.0
17404,21260,5,132.0,0.38,530,57.6
17404,21977,6,111.0,0.52,557,280.0
17404,22139,6,114.8,0.45,576,28.0
17404,22348,6,129.0,0.89,647,192.2
17404,22492,7,75.0,0.56,454,581.1
17404,22720,5,75.5,0.43,303,67.8
17404,84077,9,78.9,0.39,635,480.0
17404,84991,6,126.6,0.49,635,240.0
17406,21175,6,79.4,0.48,400,23.3
17406,21314,6,67.4,0.44,340,8.7
17406,22189,5,84.5,0.42,340,5.2
17406,22423,5,55.8,0.56,225,9.2
17406,84988,5,84.5,0.53,340,10.4
17406,85150,5,91.0,0.53,366,6.4
17409,85014B,6,119.5,0.64,480,5.0
17412,22179,8,100.1,0.58,705,6.0
17412,22326,5,154.0,0.64,618,7.2
17412,22328,5,51.0,0.71,205,5.4
17416,20725,6,100.2,0.46,502,13.3
17416,20726,5,153.5,0.34,615,14.0
17416,20728,5,153.5,0.44,615,14.0
17416,20971,7,97.0,0.33,583,12.0
17416,20972,8,99.1,0.3,695,13.5
17416,21621,5,133.5,1.14,535,6.4
17416,21668,6,104.0,0.45,521,24.0
17416,21669,6,104.0,0.45,521,24.0
17416,21670,6,116.4,0.41,583,24.0
17416,21671,6,104.0,0.45,521,24.0
17416,21672,6,116.4,0.41,583,24.0
17416,21673,5,145.5,0.63,583,24.0
17416,21931,8,83.0,0.21,583,13.8
17416,22147,5,98.2,0.22,394,14.4
17416,22274,5,173.5,0.61,695,7.2
17416,22355,5,145.2,0.57,583,32.0
17416,22383,5,110.0,0.42,441,12.0
17416,22385,6,108.8,0.31,545,10.0
17416,22411,6,104.0,0.34,521,11.7
17416,85099B,6,100.2,0.41,502,13.3
17419,22189,7,59.3,0.56,359,9.7
17419,22457,5,100.0,0.7,401,9.6
17419,84792,5,151.8,0.79,609,4.8
17419,84879,8,67.7,0.53,477,18.2
17422,84879,6,88.0,0.55,441,17.3
17426,20713,5,162.5,0.29,652,10.0
17426,20969,5,129.5,0.28,519,4.8
17426,20970,5,129.5,0.28,519,4.8
17426,20971,7,108.3,0.4,652,12.0
17426,20972,7,108.3,0.4,652,12.0
17426,22411,6,130.0,0.38,652,10.0
17426,22568,5,129.5,0.28,519,4.8
17426,22570,5,129.5,0.28,519,4.8
17428,20711,5,90.2,0.6,362,10.0
17428,20713,5,115.0,0.44,461,30.0
17428,20719,6,80.8,0.64,405,28.3
17428,20723,6,118.8,0.37,596,28.3
17428,20724,7,99.0,0.5,596,27.1
17428,20725,6,93.0,0.48,467,15.0
17428,20726,5,127.0,0.49,510,32.0
