cid,stock,n,mean_iv,cv,span,mean_qty
14871,22556,5,136.2,0.53,546,2.0
17406,85150,5,91.0,0.53,366,6.4
17406,84988,5,84.5,0.53,340,10.4
16907,21169,5,88.8,0.53,356,2.4
13736,21154,5,117.8,0.53,473,2.8
14911,21060,5,138.5,0.53,556,12.0
15078,22386,24,28.0,0.53,654,14.2
14911,21121,5,135.8,0.53,545,24.0
17400,20828,5,148.5,0.53,595,3.6
17389,22767,8,33.3,0.53,234,6.0
15021,22457,6,97.2,0.53,489,1.3
15023,21523,6,114.4,0.53,574,1.3
16923,20724,7,101.8,0.53,615,7.7
17346,23065,5,46.5,0.53,187,1.2
16923,22697,18,24.2,0.53,420,8.3
17402,21791,9,86.0,0.53,692,9.6
15547,84992,9,84.6,0.53,680,2.9
17180,22066,6,125.4,0.53,630,2.3
17180,21870,5,64.5,0.53,260,3.6
15981,48111,10,53.3,0.53,483,10.0
17083,20677,6,111.4,0.53,559,21.3
17068,21559,12,17.4,0.53,196,1.6
16393,22662,7,81.0,0.53,489,2.6
16103,21621,5,51.0,0.53,205,6.8
16115,21210,8,80.1,0.53,564,4.2
16170,21790,5,78.0,0.53,313,12.0
15967,22296,5,104.2,0.53,419,3.8
17049,22169,6,111.6,0.53,561,2.3
16206,85123A,7,92.7,0.53,559,8.3
16210,22507,6,111.6,0.53,560,6.0
17017,20979,7,46.5,0.53,282,18.3
16232,84836,6,100.6,0.53,506,50.0
16271,20724,6,124.8,0.53,627,15.0
16983,22568,5,104.8,0.53,419,8.0
16954,22138,5,150.8,0.53,605,7.8
16186,20975,7,80.8,0.53,488,24.0
15939,84970L,8,31.3,0.53,221,29.0
15867,84879,11,65.9,0.53,664,13.4
15867,22045,6,127.0,0.53,636,25.0
17180,21231,5,98.0,0.53,393,7.4
15601,85123A,17,39.9,0.53,565,16.0
15615,22178,17,45.0,0.53,726,18.0
15615,84836,7,109.7,0.53,660,15.4
16409,22413,5,127.2,0.53,510,2.6
15628,21181,9,89.6,0.53,721,12.0
15640,21877,6,76.2,0.53,383,12.0
15640,22585,5,106.0,0.53,425,11.4
17139,48138,7,105.0,0.53,633,10.0
15719,84946,13,55.7,0.53,674,6.5
17107,20685,6,103.4,0.53,520,10.0
15793,84946,7,116.2,0.53,698,72.0
15810,21239,5,109.5,0.53,441,8.0
17091,20725,7,93.5,0.53,564,10.0
15856,21166,8,64.4,0.53,456,18.8
15856,21169,8,64.6,0.53,456,13.8
15856,22197,16,48.1,0.53,729,73.8
17419,84879,8,67.7,0.53,477,18.2
14796,21700,7,60.7,0.53,368,4.7
14911,21059,5,138.8,0.53,556,12.0
14769,22627,6,65.2,0.53,328,2.7
14056,22077,8,27.6,0.53,197,3.5
14110,22041,9,86.8,0.53,696,48.0
14156,22077,6,84.4,0.53,425,12.7
14156,22661,5,96.5,0.53,387,14.0
16327,22464,6,77.6,0.53,391,5.7
17611,48187,6,98.8,0.53,496,2.0
14194,22139,10,73.4,0.53,665,3.3
17673,21328,5,122.5,0.53,492,4.2
16570,22729,6,68.2,0.53,342,6.7
14211,85123A,5,162.0,0.53,650,14.8
14239,48138,5,119.2,0.53,479,2.0
16558,22969,5,46.0,0.53,186,14.4
17596,22418,6,102.0,0.53,511,38.0
17596,21224,8,94.0,0.53,661,10.5
14298,22355,17,36.9,0.53,600,42.4
14334,48187,6,96.0,0.53,483,2.3
14194,23301,7,31.7,0.53,191,12.0
14049,84077,8,85.3,0.53,600,54.0
17673,21329,5,122.5,0.53,492,3.6
14040,48129,12,61.0,0.53,677,2.2
13736,21212,5,117.8,0.53,473,10.0
13736,22355,5,117.8,0.53,473,2.2
13736,85214,5,117.8,0.53,473,2.2
17682,22382,8,89.9,0.53,631,12.5
17682,20727,8,89.9,0.53,631,18.8
17677,23084,6,41.6,0.53,210,52.0
17677,22383,5,144.2,0.53,579,120.0
17677,22197,14,55.0,0.53,721,12.0
17677,21429,5,46.5,0.53,188,17.6
13871,22192,6,37.6,0.53,190,2.0
13941,22179,7,104.0,0.53,627,24.9
13941,79321,9,74.0,0.53,596,66.7
13969,23298,6,38.4,0.53,195,11.7
13975,21232,6,128.2,0.53,643,5.7
13999,84755,14,39.5,0.53,518,18.3
14031,79067,14,27.5,0.53,364,12.0
14031,84879,14,54.5,0.53,715,110.3
16558,16161P,7,77.2,0.53,465,25.0
14415,22082,5,155.8,0.53,625,5.2
16746,22385,7,35.8,0.53,217,25.7
16550,79320,7,41.5,0.53,252,2.6
14680,21232,16,13.6,0.53,213,10.7
17470,20727,5,115.2,0.53,463,10.0
14680,22356,9,55.5,0.53,448,20.1
14709,21929,10,74.3,0.53,673,17.0
17511,21124,9,71.1,0.53,574,24.0
14709,85099F,6,54.2,0.53,273,13.3
17511,21232,7,83.8,0.53,505,72.0
14646,21928,8,72.9,0.53,513,76.4
14713,20726,9,79.2,0.53,636,3.2
17511,21918,5,64.2,0.53,259,52.8
14562,21755,7,85.3,0.53,514,3.1
17511,21086,10,67.2,0.53,610,72.0
14713,21931,11,70.0,0.53,706,3.7
14713,82494L,8,83.4,0.53,588,2.8
14530,22189,8,88.1,0.53,620,5.0
16875,84978,5,83.5,0.53,336,16.8
14713,85099B,5,164.0,0.53,657,2.2
17581,20712,9,81.6,0.53,656,10.0
14530,82482,6,93.0,0.53,467,4.3
17526,22236,7,71.5,0.53,431,12.3
17377,21519,11,60.7,0.54,611,12.0
17389,22152,8,35.3,0.54,250,75.5
17861,21495,8,99.4,0.54,700,28.1
16782,85099F,5,58.8,0.54,237,1.8
17716,21669,5,152.8,0.54,613,28.8
17716,21670,8,91.3,0.54,642,33.0
17716,21668,5,152.8,0.54,613,28.8
17873,82582,10,71.0,0.54,643,28.8
17865,21910,5,78.5,0.54,316,12.0
17841,84030E,6,136.8,0.54,685,2.7
17402,22619,15,38.4,0.54,545,48.9
17677,22192,6,143.8,0.54,721,2.5
18069,85099B,5,105.8,0.54,425,2.4
17819,22423,8,72.4,0.54,511,20.9
16843,20914,9,85.2,0.54,686,24.2
17576,22170,5,104.0,0.54,418,3.6
16931,22139,12,35.1,0.54,391,2.5
17596,20974,7,109.7,0.54,661,28.0
17841,84920,8,102.7,0.54,722,1.5
17515,82582,5,118.8,0.54,476,2.2
17323,21122,5,132.5,0.54,532,2.8
17604,21908,5,115.2,0.54,464,1.2
16923,84978,13,40.5,0.54,490,10.0
17940,22616,7,41.7,0.54,253,406.3
17511,21484,6,128.6,0.54,645,36.0
17338,79067,10,30.3,0.54,277,4.2
17338,85123A,17,38.4,0.54,621,9.0
16814,22193,5,83.5,0.54,335,1.6
17147,22423,7,100.2,0.54,603,7.6
17340,22727,7,55.7,0.54,336,7.4
17673,21158,5,120.8,0.54,484,2.2
17114,82494L,6,65.4,0.54,329,2.3
17114,82482,7,54.5,0.54,329,1.7
17581,21080,7,86.7,0.54,522,17.1
17757,21901,5,102.8,0.54,412,3.4
17213,71459,5,123.2,0.54,496,14.4
12347,20719,5,100.2,0.54,402,10.0
14606,21470,5,78.5,0.54,316,1.2
15727,22558,6,110.2,0.54,553,32.2
13081,21989,12,56.5,0.54,628,19.0
15719,22667,8,29.6,0.54,209,1.4
15719,21328,7,87.5,0.54,527,1.6
15708,82482,5,95.5,0.54,384,7.2
15708,22726,6,76.4,0.54,384,2.2
15708,22625,6,76.4,0.54,384,1.7
15708,22624,6,76.4,0.54,384,1.8
15708,22192,5,95.5,0.54,384,1.2
15615,23199,6,45.8,0.54,231,11.7
15615,21623,7,59.7,0.54,361,4.6
15615,21035,5,111.2,0.54,446,6.0
15606,22468,5,138.8,0.54,556,3.6
15601,21509,7,110.7,0.54,666,12.0
15596,21217,6,56.6,0.54,284,2.0
15555,17107D,5,80.2,0.54,322,6.4
13089,79000,12,51.5,0.54,570,17.0
15547,20754,8,47.6,0.54,336,3.1
15521,20726,6,92.2,0.54,463,9.7
15518,21918,5,117.2,0.54,470,4.0
15518,21843,5,139.5,0.54,559,2.6
14390,22174,5,100.5,0.54,403,6.2
13102,22629,24,21.7,0.54,511,19.5
13137,21671,5,60.0,0.54,242,4.0
13137,22966,5,60.0,0.54,242,2.6
13138,22149,5,78.8,0.54,316,7.2
15358,84375,6,89.8,0.54,452,18.0
13148,21136,7,101.7,0.54,612,9.1
15298,22197,9,64.2,0.54,517,42.7
13081,21559,10,76.7,0.54,695,9.0
15747,21930,5,120.5,0.54,483,4.2
15827,22841,5,51.2,0.54,206,2.4
13077,71038,5,88.2,0.54,355,5.6
16401,22346,11,57.7,0.54,524,13.4
16393,22411,8,80.0,0.54,564,3.8
12748,23200,7,30.8,0.54,187,4.6
16393,20725,13,43.7,0.54,530,3.7
12835,84510A,10,28.8,0.54,264,1.8
16327,22383,7,76.7,0.54,463,8.1
12867,22149,6,111.0,0.54,557,7.3
16327,15044A,7,118.0,0.54,711,4.0
12877,22355,8,97.6,0.54,687,11.2
16255,21232,6,44.4,0.54,224,3.5
12901,22659,6,53.5,0.54,217,116.2
12921,84692,11,69.3,0.54,699,25.0
16170,22150,5,49.2,0.54,199,7.2
16170,21704,5,49.2,0.54,199,12.0
15271,22469,6,110.5,0.54,444,7.3
12951,21621,5,115.2,0.54,463,3.6
13001,48138,8,66.1,0.54,465,4.0
13004,21931,7,88.7,0.54,536,10.0
16011,21669,11,52.3,0.54,528,15.8
16007,85099B,5,94.0,0.54,378,1.0
16007,22386,5,94.0,0.54,378,1.0
13004,84580,8,101.4,0.54,713,4.0
16007,21929,5,94.0,0.54,378,1.0
16007,21430,5,94.0,0.54,378,1.4
16007,20711,5,94.0,0.54,378,1.2
15867,22556,6,113.6,0.54,570,2.2
15867,22555,6,113.6,0.54,570,1.7
15856,22996,6,48.4,0.54,244,20.3
13069,20677,6,50.2,0.54,254,6.0
15838,21380,5,52.0,0.54,210,100.8
13001,22291,12,52.2,0.54,577,20.7
13268,82600,5,45.2,0.54,182,4.6
13277,20726,5,128.2,0.54,514,22.2
13319,22960,9,47.6,0.54,336,7.3
14049,22139,6,94.4,0.54,474,10.8
14701,22349,7,134.2,0.54,674,2.6
14056,20914,14,21.2,0.54,282,3.6
14680,21231,6,35.8,0.54,182,9.5
14062,21175,10,75.6,0.54,684,74.4
14646,22951,10,50.6,0.54,411,192.2
14646,22908,11,47.4,0.54,432,96.2
14085,22178,9,51.1,0.54,413,8.4
14646,20752,5,69.8,0.54,281,11.2
14156,22310,6,59.8,0.54,300,83.7
14606,22530,6,72.4,0.54,365,6.3
14156,85014B,5,96.8,0.54,389,4.2
14159,21232,11,69.0,0.54,695,4.3
14243,82483,6,93.0,0.54,467,5.3
14702,22077,8,81.9,0.54,576,3.4
14275,85123A,5,52.5,0.54,211,38.4
14466,47567B,6,115.2,0.54,578,4.7
14298,22064,6,83.8,0.54,420,12.0
14451,22662,5,109.2,0.54,438,5.6
14298,22423,11,44.4,0.54,447,14.4
14422,84947,5,80.2,0.54,323,12.0
14415,82582,6,144.0,0.54,722,7.5
14415,22557,5,59.2,0.54,239,3.2
14298,85230G,11,54.1,0.54,547,56.7
14415,22303,7,119.8,0.54,722,6.0
14415,20712,7,83.2,0.54,502,3.6
14367,23298,7,33.3,0.54,203,7.9
14395,84849D,5,85.5,0.54,344,4.4
14395,82482,8,74.0,0.54,521,5.6
14388,22411,11,63.0,0.54,634,10.0
14525,22294,8,86.0,0.54,606,37.6
12748,22457,15,45.8,0.54,603,6.8
14040,22197,10,53.0,0.54,481,15.3
14032,21507,6,125.6,0.54,631,14.0
13319,84946,8,89.6,0.54,631,13.5
13327,22197,11,67.7,0.54,682,20.7
13394,84978,8,83.1,0.54,585,15.0
13448,21175,5,162.8,0.54,653,6.8
15078,22382,5,45.8,0.54,184,10.0
15078,22366,5,52.5,0.54,211,2.0
13458,85123A,9,46.1,0.54,372,24.4
15039,47599A,10,24.9,0.54,230,5.7
15039,22151,10,73.4,0.54,665,25.5
15005,37503,5,48.5,0.54,196,2.0
15005,20676,6,99.2,0.54,498,4.8
14913,22569,5,66.8,0.54,268,9.6
14911,85049E,7,107.5,0.54,645,17.1
13736,21166,6,145.2,0.54,728,2.2
14709,48185,6,97.4,0.54,488,2.5
13769,71477,11,71.7,0.54,721,41.5
14911,22380,8,72.4,0.54,510,16.9
14911,22211,8,95.9,0.54,673,12.0
14911,22030,13,50.1,0.54,558,16.6
13842,82494L,5,147.0,0.54,588,6.0
13854,20749,9,80.2,0.54,646,12.2
13871,21428,5,65.8,0.54,263,7.2
14867,85066,5,99.0,0.54,398,2.4
14849,84692,15,48.0,0.54,676,28.3
13881,48188,9,82.1,0.54,578,8.7
14796,37500,5,51.2,0.54,207,2.2
13993,48138,5,150.8,0.54,605,2.4
14769,82484,6,89.2,0.54,447,4.8
14769,21314,8,87.9,0.54,618,7.5
14713,20713,6,140.6,0.54,706,2.2
14911,22480,6,46.6,0.54,236,12.0
12748,21723,6,97.8,0.54,490,2.5
15493,22423,6,115.4,0.54,580,3.3
14388,85099B,11,67.5,0.54,678,11.8
12727,84988,5,116.5,0.54,467,21.6
16592,21174,7,119.0,0.54,716,12.0
12477,48188,5,149.8,0.54,600,4.0
12594,22379,5,82.5,0.54,332,8.0
16458,20724,19,23.8,0.54,436,12.9
12712,22173,7,36.0,0.54,220,14.9
16700,22720,5,71.5,0.54,286,5.4
16455,22150,5,103.5,0.54,415,13.2
12681,47566,5,120.2,0.54,483,7.8
16515,84879,7,80.8,0.54,488,18.3
12708,22629,5,92.5,0.54,371,12.0
16719,20828,7,103.3,0.54,624,2.3
12621,22355,13,47.8,0.54,579,23.1
12524,21558,6,85.2,0.54,428,32.0
12415,22630,8,69.1,0.54,486,164.5
12643,21213,6,96.2,0.54,482,128.0
16743,22553,12,51.0,0.54,566,5.3
16684,15056N,7,85.2,0.54,514,125.1
12415,22629,8,69.1,0.54,486,148.5
16444,22197,7,78.8,0.54,475,20.6
12682,21212,8,92.4,0.54,650,24.0
16713,21754,9,64.5,0.54,519,8.2
12524,22352,5,106.5,0.54,428,69.6
16743,22147,6,92.0,0.54,462,7.3
12747,22120,5,90.8,0.54,366,3.0
12643,21212,5,120.2,0.54,482,100.8
16455,22149,5,103.5,0.54,415,16.8
16556,22423,5,84.0,0.54,337,1.8
16556,22178,10,62.8,0.54,570,13.2
16746,21928,10,72.8,0.54,660,12.0
17757,22659,10,53.9,0.55,490,2.2
15078,85099F,21,36.0,0.55,728,12.9
12748,21165,5,83.5,0.55,336,3.0
15240,21671,5,64.5,0.55,259,28.8
15129,21915,9,58.6,0.55,472,30.7
15159,20725,6,71.0,0.55,356,16.7
15159,23208,5,57.0,0.55,229,16.0
15189,84946,10,45.4,0.55,414,93.6
15245,20725,5,114.8,0.55,461,12.0
15078,22993,7,46.7,0.55,283,12.0
13468,20828,10,79.2,0.55,717,6.6
17757,21896,5,109.5,0.55,439,1.2
13668,21175,5,91.5,0.55,367,5.0
15002,21755,5,144.8,0.55,580,4.6
18225,22386,7,82.0,0.55,495,18.6
13564,22170,8,53.6,0.55,378,3.8
18283,22663,6,44.0,0.55,222,1.7
13562,48184,5,152.5,0.55,612,2.8
17346,21928,5,149.0,0.55,597,6.0
15039,21212,9,48.8,0.55,394,3.2
17735,22327,8,43.4,0.55,308,6.0
13481,22386,5,131.0,0.55,526,12.0
13468,79321,6,117.0,0.55,587,4.7
16607,22619,7,84.2,0.55,509,7.4
17738,85123A,6,92.0,0.55,462,8.0
17739,79321,6,115.4,0.55,579,8.0
15061,17038,6,71.0,0.55,357,116.7
15078,21928,27,26.5,0.55,702,13.0
15078,21931,32,23.0,0.55,728,17.9
15078,22411,22,30.4,0.55,649,12.7
17306,22970,8,44.1,0.55,311,40.5
15311,22752,9,49.1,0.55,397,3.6
17287,84879,13,58.7,0.55,710,12.5
17231,21901,9,77.9,0.55,626,3.2
13113,22059,6,60.2,0.55,303,7.3
13098,20728,6,52.2,0.55,263,20.0
13097,22199,6,98.2,0.55,492,1.5
15523,21977,8,33.7,0.55,239,210.0
15527,20726,5,158.2,0.55,634,10.0
15527,85167B,6,65.4,0.55,329,4.8
13097,22084,5,107.0,0.55,430,2.8
17231,21907,6,92.6,0.55,465,1.8
15544,20726,5,124.0,0.55,498,10.0
17841,35004C,5,64.0,0.55,259,1.2
13089,82486,31,23.8,0.55,728,8.6
15547,22072,5,50.0,0.55,202,2.0
15547,22649,8,40.7,0.55,287,2.1
13089,22024,6,48.8,0.55,246,12.0
17180,37450,5,110.8,0.55,445,2.2
15601,21669,8,74.9,0.55,528,13.5
15601,22817,5,87.8,0.55,352,12.0
13089,84992,6,110.8,0.55,556,24.0
13246,21174,5,64.5,0.55,259,5.2
13113,22423,12,23.4,0.55,262,17.7
13126,82482,5,106.2,0.55,426,7.2
15298,37448,6,113.6,0.55,569,12.0
17799,85040B,7,75.7,0.55,456,2.6
17799,85099B,6,124.8,0.55,626,3.8
17242,84997D,5,143.8,0.55,576,14.4
17242,84997C,5,143.8,0.55,576,14.4
13715,21390,5,60.0,0.55,242,21.6
13225,22386,8,85.9,0.55,602,106.2
13183,85152,8,84.9,0.55,598,48.0
13117,47566,5,117.2,0.55,470,8.6
17802,21429,6,108.8,0.55,546,4.7
15356,82583,6,63.2,0.55,319,3.3
15358,22024,5,130.8,0.55,525,11.4
16592,22197,9,67.5,0.55,544,28.4
15358,85049G,5,125.2,0.55,502,12.0
15358,85185B,7,84.7,0.55,511,6.9
15367,22381,5,100.0,0.55,401,5.0
15367,22386,5,100.0,0.55,401,10.0
17231,22171,7,49.7,0.55,300,1.4
13148,22384,5,113.2,0.55,455,8.4
14961,21558,6,115.8,0.55,581,8.0
14911,22149,11,58.9,0.55,594,9.6
16672,22725,8,37.3,0.55,264,13.8
16722,20726,13,50.5,0.55,608,14.6
16746,22380,5,168.8,0.55,676,11.0
17511,22197,24,31.3,0.55,734,118.3
17511,22139,6,68.2,0.55,344,24.0
14156,84520B,6,49.0,0.55,247,14.0
14606,22147,5,91.2,0.55,365,1.6
17511,21930,6,128.4,0.55,645,100.0
14606,22449,5,58.5,0.55,236,1.4
16722,16156S,6,107.0,0.55,537,33.3
12437,22435,6,74.4,0.55,374,32.0
14639,21668,6,121.4,0.55,609,12.0
14639,21669,6,121.4,0.55,609,12.0
14639,21670,6,121.4,0.55,609,12.0
14639,21672,6,121.4,0.55,609,18.0
14110,20724,5,95.0,0.55,381,10.0
14646,21929,12,50.2,0.55,557,100.1
16719,22179,9,88.4,0.55,711,2.8
14573,21034,5,121.5,0.55,487,2.4
17511,84879,10,79.8,0.55,722,176.0
14194,21232,6,49.2,0.55,247,14.0
14546,22167,5,181.5,0.55,727,1.2
12348,POST,5,90.5,0.55,362,2.0
16746,22712,5,113.5,0.55,455,12.0
14395,82483,11,59.4,0.55,598,3.1
14409,85099B,7,82.0,0.55,496,12.9
17589,22139,8,72.3,0.55,510,12.4
16745,22961,8,30.9,0.55,219,11.4
14298,22661,10,42.8,0.55,390,28.0
14466,21843,9,86.5,0.55,696,3.9
14078,20750,6,53.8,0.55,271,17.8
14467,22569,5,68.5,0.55,275,3.4
14525,22297,6,120.6,0.55,606,30.3
17519,22333,5,166.8,0.55,669,14.4
14527,22499,6,78.6,0.55,396,1.3
14527,84968B,5,45.0,0.55,182,2.0
14530,22296,5,108.2,0.55,434,12.0
14258,71477,5,65.8,0.55,264,33.6
14243,82494L,7,72.3,0.55,437,12.0
14198,82483,6,136.8,0.55,685,4.0
14505,22189,7,118.3,0.55,713,4.3
17365,85049C,5,115.8,0.55,464,7.2
12464,POST,7,49.3,0.55,299,2.4
14667,21533,6,115.4,0.55,580,1.7
14841,22961,5,80.0,0.55,321,16.8
13871,16161P,7,67.2,0.55,405,25.0
14878,21231,8,77.6,0.55,547,4.8
13854,22423,9,44.2,0.55,358,19.6
14878,22645,6,72.2,0.55,363,3.5
13848,16014,8,90.7,0.55,637,1250.0
14895,22424,7,88.0,0.55,531,2.3
14896,21901,5,91.5,0.55,367,15.2
14896,21902,5,91.5,0.55,367,12.8
14896,84991,5,91.5,0.55,367,6.4
14911,20676,5,122.5,0.55,491,8.0
13815,21239,5,123.0,0.55,493,9.6
13798,37450,21,31.6,0.55,640,23.1
13798,21165,8,86.0,0.55,606,54.0
13798,20724,9,71.4,0.55,576,100.0
17377,21077,5,63.2,0.55,255,1.6
17373,22665,5,100.0,0.55,402,7.4
17677,15056N,10,64.2,0.55,581,3.6
14800,21829,6,71.4,0.55,359,42.0
13969,22383,13,47.9,0.55,581,8.8
14796,84596B,18,26.6,0.55,462,7.5
17511,20676,8,85.4,0.55,602,72.0
17511,20674,6,133.8,0.55,671,72.0
17504,22469,6,75.0,0.55,378,41.2
14056,22973,5,57.5,0.55,232,5.2
16713,21731,10,60.8,0.55,552,5.2
14051,21523,16,48.5,0.55,735,17.5
18230,82581,6,73.2,0.55,368,12.0
14709,22385,7,86.2,0.55,520,10.0
14646,84997A,5,100.8,0.55,405,72.0
14040,20725,10,71.4,0.55,647,18.0
16705,20685,8,75.0,0.55,528,11.2
14713,22383,15,43.0,0.55,608,4.3
14739,84077,7,111.3,0.55,671,205.7
17428,21533,6,62.0,0.55,312,3.0
13969,23207,5,55.2,0.55,223,7.8
14796,22951,12,39.0,0.55,434,2.7
14796,37448,15,25.6,0.55,365,6.5
17422,84879,6,88.0,0.55,441,17.3
18230,21864,6,98.8,0.55,496,9.0
15601,48187,7,57.2,0.55,289,3.7
16938,22149,5,119.2,0.55,479,3.6
16612,22467,5,92.0,0.55,369,6.0
16200,22411,5,162.2,0.55,651,3.0
12921,84997A,10,76.2,0.55,690,7.2
16218,22383,6,70.8,0.55,356,30.0
16241,22383,8,44.6,0.55,313,1.0
16241,82600,9,49.6,0.55,400,1.1
16007,21902,5,123.2,0.55,495,3.2
16525,22219,6,126.2,0.55,633,16.0
13081,21240,6,137.4,0.55,689,9.3
12731,22558,6,99.6,0.55,501,52.0
17019,84997D,6,53.0,0.55,267,4.2
16255,22556,6,80.4,0.55,405,4.7
12872,22189,5,69.5,0.55,280,3.0
17865,21673,12,63.9,0.55,708,24.5
16531,21915,5,100.5,0.55,404,14.4
15719,22379,9,34.6,0.55,281,2.2
17865,21175,17,43.4,0.55,701,18.4
18077,21868,6,86.8,0.55,436,8.0
13081,22088,5,85.0,0.55,342,13.2
16327,22356,6,82.6,0.55,415,16.7
16931,21871,8,41.6,0.55,294,5.6
16255,22772,5,96.0,0.55,385,12.0
12867,21876,7,105.5,0.55,637,6.0
13081,20676,7,68.2,0.55,413,10.3
16458,85099B,24,23.0,0.55,540,12.7
17069,22356,5,176.8,0.55,708,10.0
16470,18007,5,89.5,0.55,360,15.6
16007,84535B,6,98.4,0.55,495,3.7
18172,22551,6,74.0,0.55,372,12.0
16011,21673,5,111.2,0.55,447,13.2
13047,21658,7,66.0,0.55,397,4.0
17059,82583,5,152.0,0.55,610,1.2
12682,22554,11,56.2,0.55,566,13.1
18041,21679,8,52.1,0.55,369,19.2
12949,22469,5,96.5,0.55,387,14.4
17965,22191,6,83.6,0.55,420,1.2
13001,82581,6,91.4,0.55,458,11.7
18178,21931,6,69.6,0.55,349,10.0
17083,84997D,7,92.8,0.55,559,24.3
18172,21523,5,100.0,0.55,401,4.0
16086,21833,7,112.5,0.55,677,23.1
13001,21866,6,103.0,0.55,518,9.0
13001,15056N,8,70.7,0.55,497,3.0
17050,47566,5,50.5,0.55,203,5.0
16170,21238,6,86.2,0.55,433,9.3
17059,22382,5,162.5,0.55,652,3.2
16550,20751,7,89.3,0.55,539,6.6
12921,47591D,7,116.0,0.55,699,8.0
15640,21955,7,80.7,0.55,484,9.1
15641,20724,5,144.5,0.55,579,12.0
12748,22147,6,120.6,0.55,605,4.5
16407,85123A,5,80.0,0.55,322,3.6
13081,22432,10,52.0,0.55,472,20.4
16409,82567,5,127.2,0.55,510,1.6
16553,21790,6,106.2,0.55,427,46.0
12836,21754,5,137.2,0.55,550,5.6
13081,22431,11,46.7,0.55,472,45.8
16422,17003,27,25.6,0.55,653,745.9
17160,21231,6,72.0,0.55,361,14.0
17861,21509,6,144.8,0.55,726,14.0
16335,22131,6,36.6,0.55,184,3.3
12775,35961,5,54.2,0.55,219,28.8
15696,85123A,6,129.6,0.55,650,8.3
16327,22469,5,85.0,0.55,342,13.0
15681,84978,6,107.4,0.55,539,24.0
15641,20723,5,144.5,0.55,579,10.0
17675,82484,20,27.9,0.56,539,8.8
14298,84755,6,105.4,0.56,529,46.7
14298,72232,11,47.9,0.56,482,69.8
13881,22354,5,112.5,0.56,450,25.0
14849,21918,5,138.0,0.56,553,24.0
14849,22927,7,43.2,0.56,261,2.9
12477,21672,6,113.0,0.56,566,12.0
16748,20713,7,65.2,0.56,395,14.3
18283,20728,7,87.2,0.56,525,1.7
13001,21929,5,116.0,0.56,465,10.0
17419,22189,7,59.3,0.56,359,9.7
16126,22568,10,67.1,0.56,609,12.2
16686,84077,5,132.2,0.56,531,48.0
16145,22196,10,63.6,0.56,575,12.0
17675,23208,6,36.8,0.56,186,10.0
12748,22645,5,120.2,0.56,482,4.2
14796,22659,16,25.2,0.56,385,3.4
16161,22469,11,24.9,0.56,253,4.6
14776,22741,6,36.2,0.56,182,48.0
13993,48184,5,161.2,0.56,647,6.4
12472,21559,6,117.0,0.56,587,6.0
14769,22983,5,79.2,0.56,319,12.0
16466,85123A,14,46.3,0.56,608,15.2
14867,84879,9,68.0,0.56,548,11.6
14535,22197,5,56.5,0.56,229,11.0
16779,85123A,6,65.0,0.56,327,18.3
14911,82600,8,91.7,0.56,645,17.2
13769,21166,7,103.0,0.56,621,11.1
14395,21166,11,58.4,0.56,587,6.4
14395,22469,6,82.2,0.56,412,6.8
16923,21164,5,111.2,0.56,447,6.0
14911,22980,7,32.0,0.56,195,25.7
17377,21925,6,38.4,0.56,195,1.7
17377,22712,8,72.0,0.56,508,13.5
13089,21165,19,33.9,0.56,620,13.3
13798,20972,5,160.0,0.56,642,96.0
18172,22727,6,80.8,0.56,406,8.7
17068,20727,15,43.1,0.56,608,6.7
13004,22355,10,76.0,0.56,689,10.0
12748,21726,5,80.8,0.56,324,2.8
16746,21948,5,144.2,0.56,579,9.6
13802,22178,5,102.0,0.56,410,28.8
12490,21156,5,106.2,0.56,427,8.0
16684,21506,6,104.0,0.56,523,336.0
12748,20983,5,164.0,0.56,658,6.4
14898,84879,5,175.2,0.56,702,27.2
17404,22492,7,75.0,0.56,454,581.1
16011,22773,6,81.0,0.56,407,14.0
12380,20725,5,145.5,0.56,584,12.0
13004,21232,9,83.1,0.56,668,12.0
14895,22726,7,61.2,0.56,370,5.7
13001,84879,9,57.8,0.56,465,17.8
17406,22423,5,55.8,0.56,225,9.2
14769,22178,8,91.1,0.56,641,17.2
13001,82583,8,101.6,0.56,713,10.2
12747,85099F,8,76.4,0.56,539,15.0
13001,84509A,8,83.1,0.56,584,4.0
14415,84849B,6,47.4,0.56,239,3.5
14006,22383,5,134.0,0.56,536,12.0
14298,21033,11,51.9,0.56,472,39.1
14112,21535,5,94.2,0.56,378,6.0
14626,85123A,5,144.2,0.56,578,28.0
14156,22198,6,36.4,0.56,183,112.3
16255,22197,10,50.1,0.56,455,16.5
14156,22502,6,56.2,0.56,283,21.7
14606,84029G,7,43.7,0.56,263,1.3
17581,20713,9,85.6,0.56,689,11.1
17511,21506,6,96.2,0.56,483,84.0
14606,22365,5,75.5,0.56,304,1.0
16255,22666,5,71.5,0.56,288,3.0
18109,21977,7,40.2,0.56,243,2.4
12877,15036,10,62.9,0.56,568,16.8
16242,48194,7,95.2,0.56,573,2.7
14298,20724,15,42.3,0.56,600,32.0
16303,20969,5,150.8,0.56,605,8.8
14298,17038,5,111.5,0.56,447,140.0
14606,21398,6,81.8,0.56,412,1.8
14291,22138,8,103.7,0.56,728,3.8
14291,20726,7,102.7,0.56,619,10.0
16303,20970,5,150.8,0.56,605,8.8
